Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
http,80,mta1.em.insights.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.mta1.em.insights.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.mta1.em.insights.starbucks.com.txt
http,80,previewbrpt.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewbrpt.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewbrpt.starbucks.com.txt
http,80,test15-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.test15-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test15-chd.starbucks.com.txt
http,80,sts-vis-cert-cloud3.gtm.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-cert-cloud3.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-cert-cloud3.gtm.starbucks.com.txt
http,80,cpath-iad.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.cpath-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.cpath-iad.starbucks.com.txt
http,80,archive.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.archive.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.archive.starbucks.com.txt
http,80,id.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.id.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.id.gtm.starbucks.com.txt
http,80,eapi-np.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.eapi-np.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.eapi-np.gtm.starbucks.com.txt
http,80,mcdn-edge.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.mcdn-edge.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.mcdn-edge.starbucks.com.txt
http,80,pwss-chd2.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.pwss-chd2.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.pwss-chd2.starbucks.com.txt
http,80,stageusen.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.stageusen.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.stageusen.starbucks.com.txt
http,80,sts-vis-dev-cloud1.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-dev-cloud1.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-dev-cloud1.gtm.starbucks.com.txt
http,80,id-cert.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.id-cert.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.id-cert.gtm.starbucks.com.txt
http,80,sts-vis-dev-cloud3.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-dev-cloud3.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-dev-cloud3.gtm.starbucks.com.txt
http,80,awconsole-cert.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.awconsole-cert.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.awconsole-cert.gtm.starbucks.com.txt
http,80,previewvnvi.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewvnvi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewvnvi.starbucks.com.txt
http,80,previewtrtr.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewtrtr.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewtrtr.starbucks.com.txt
http,80,previewuken.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewuken.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewuken.starbucks.com.txt
http,80,wcmsvcs-iad.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.wcmsvcs-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.wcmsvcs-iad.starbucks.com.txt
http,80,appcafe.gtm.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.appcafe.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.appcafe.gtm.starbucks.com.txt
http,80,sts-vis-cert-cloud2-iad.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-cert-cloud2-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-cert-cloud2-iad.starbucks.com.txt
http,80,t02-3-ag.productioncontroller.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.t02-3-ag.productioncontroller.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.t02-3-ag.productioncontroller.starbucks.com.txt
http,80,cert-communities-ec3.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.cert-departments-ec3.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.cert-communities-ec3.starbucks.com.txt
http,80,previewvnen.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewvnen.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewvnen.starbucks.com.txt
http,80,sts-vis-cert-cloud3-iad.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-cert-cloud3-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-cert-cloud3-iad.starbucks.com.txt
http,80,appcafe-cert-iad.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.appcafe-cert-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.appcafe-cert-iad.starbucks.com.txt
http,80,test2-iad.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.test2-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test2-iad.starbucks.com.txt
http,80,pdx-asp-st.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.pdx-asp-st.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.pdx-asp-st.starbucks.com.txt
http,80,sts-vis-cert-cloud3.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-cert-cloud3.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-cert-cloud3.starbucks.com.txt
http,80,bomgaratlaskyn.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.bomgaratlaskyn.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.bomgaratlaskyn.starbucks.com.txt
http,80,test14globalsecureui.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.test14globalsecureui.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test14globalsecureui.starbucks.com.txt
http,80,mta432.a.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.mta432.a.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.mta432.a.starbucks.com.txt
http,80,shipper-ssyst.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.shipper-ssyst.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.shipper-ssyst.starbucks.com.txt
http,80,testglobalassetshost.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.testglobalassetshost.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.testglobalassetshost.starbucks.com.txt
http,80,testbnen.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.testbnen.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.testbnen.starbucks.com.txt
http,80,ews-iad2.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.activesync-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.ews-iad2.starbucks.com.txt
http,80,awcm.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.awcm.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.awcm.gtm.starbucks.com.txt
http,80,shipper.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.shipper.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.shipper.gtm.starbucks.com.txt
http,80,testgsen.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.testgsen.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.testgsen.starbucks.com.txt
http,80,d03-1-ag.productioncontroller.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.d03-1-ag.productioncontroller.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.d03-1-ag.productioncontroller.starbucks.com.txt
http,80,toolshub.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.toolshub.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.toolshub.starbucks.com.txt
http,80,focus-rest.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.focus-rest.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.focus-rest.starbucks.com.txt
http,80,en-gb.test.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.en-gb.test.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.en-gb.test.starbucks.com.txt
http,80,crl.gtm.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.crl.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.crl.gtm.starbucks.com.txt
http,80,dr-sorry.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.dr-sorry.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.dr-sorry.starbucks.com.txt
http,80,previewusen.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewusen.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewusen.starbucks.com.txt
http,80,sts-vis-cloud2.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-cloud2.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-cloud2.starbucks.com.txt
http,80,eapi-scmariba-st.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.eapi-scmariba-st.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.eapi-scmariba-st.gtm.starbucks.com.txt
http,80,bomgar-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.bomgar-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.bomgar-chd.starbucks.com.txt
http,80,docstest.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.docstest.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.docstest.starbucks.com.txt
http,80,sso-group0-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sso-group0-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sso-group0-chd.starbucks.com.txt
http,80,shipper-cert.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.shipper-cert.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.shipper-cert.gtm.starbucks.com.txt
http,80,sts-vis-cert-cloud2.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-cert-cloud2.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-cert-cloud2.starbucks.com.txt
http,80,sts-vis3-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis3-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis3-chd.starbucks.com.txt
http,80,sso-group-iad.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sso-group-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sso-group-iad.starbucks.com.txt
http,80,previewares.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewares.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewares.starbucks.com.txt
http,80,previewdede.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewdede.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewdede.starbucks.com.txt
http,80,awapi.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.awapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.awapi.starbucks.com.txt
http,80,alumni.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.alumni.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.alumni.starbucks.com.txt
http,80,bomgar-iad.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.bomgar-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.bomgar-iad.starbucks.com.txt
http,80,testsdlwww.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.testsdlwww.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.testsdlwww.starbucks.com.txt
http,80,previewcaen.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewcaen.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewcaen.starbucks.com.txt
http,80,outlook-iad.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.outlook-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.outlook-iad.starbucks.com.txt
http,80,previewplen.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewplen.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewplen.starbucks.com.txt
http,80,demostore.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.demostore.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.demostore.starbucks.com.txt
http,80,deepbrew.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.westus.digitalcart-test.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.deepbrew.starbucks.com.txt
http,80,previewgren.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewgren.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewgren.starbucks.com.txt
http,80,coffeeexperiences.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.coffeeexperiences.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.coffeeexperiences.starbucks.com.txt
http,80,edap-preprod.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.edap-nonprod.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.edap-preprod.starbucks.com.txt
http,80,autodiscover-iad2.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.autodiscover-iad2.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.autodiscover-iad2.starbucks.com.txt
http,80,smreporting-v9-a.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.smreporting-v9-a.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.smreporting-v9-a.starbucks.com.txt
http,80,cpath-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.cpath-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.cpath-chd.starbucks.com.txt
http,80,sts-vis1-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis1-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis1-chd.starbucks.com.txt
http,80,datapulse-app.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.westus.digitalcart-test.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.datapulse-app.starbucks.com.txt
http,80,sus-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sus-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sus-chd.starbucks.com.txt
http,80,sts-vis-cert-cloud1-iad.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-cert-cloud1-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-cert-cloud1-iad.starbucks.com.txt
http,80,previewnlnl.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewnlnl.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewnlnl.starbucks.com.txt
http,80,sts-vis0-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis0-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis0-chd.starbucks.com.txt
http,80,previewbnen.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewbnen.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewbnen.starbucks.com.txt
http,80,previewchde.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewchde.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewchde.starbucks.com.txt
http,80,previewcafr.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewcafr.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewcafr.starbucks.com.txt
http,80,coffeeexpo2021.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.coffeeexpo2021.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.coffeeexpo2021.starbucks.com.txt
http,80,ariba-asp.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.ariba-asp.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.ariba-asp.starbucks.com.txt
http,80,fr-fr.test.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.fr-fr.test.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.fr-fr.test.starbucks.com.txt
http,80,testapi-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.testapi-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.testapi-chd.starbucks.com.txt
http,80,t02-ssa.productioncontroller.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.t02-ssa.productioncontroller.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.t02-ssa.productioncontroller.starbucks.com.txt
http,80,appcafe-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.appcafe-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.appcafe-chd.starbucks.com.txt
http,80,previewuzen.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewuzen.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewuzen.starbucks.com.txt
http,80,pd.ucp.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.pd.ucp.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.pd.ucp.starbucks.com.txt
http,80,eapi-scmariba-sd.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.eapi-scmariba-sd.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.eapi-scmariba-sd.gtm.starbucks.com.txt
http,80,appcafe-cert-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.appcafe-cert-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.appcafe-cert-chd.starbucks.com.txt
http,80,ipm-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.ipm-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.ipm-chd.starbucks.com.txt
http,80,webmail-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.webmail-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.webmail-chd.starbucks.com.txt
http,80,previewbgbg.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewbgbg.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewbgbg.starbucks.com.txt
http,80,soa-test.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.soa-test.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.soa-test.gtm.starbucks.com.txt
http,80,hybrid-iad2.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.hybrid-iad2.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.hybrid-iad2.starbucks.com.txt
http,80,www.mexico.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.www.mexico.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.www.mexico.starbucks.com.txt
http,80,previewhkzh.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewhkzh.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewhkzh.starbucks.com.txt
http,80,testsecurepaymentprocessor.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.testsecurepaymentprocessor.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.testsecurepaymentprocessor.starbucks.com.txt
http,80,eapi-scmariba.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.eapi-scmariba.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.eapi-scmariba.starbucks.com.txt
http,80,testsecurepaymenthub.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.testsecurepaymenthub.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.testsecurepaymenthub.starbucks.com.txt
http,80,previewchen.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewchen.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewchen.starbucks.com.txt
http,80,d02.productioncontroller.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.d02.productioncontroller.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.d02.productioncontroller.starbucks.com.txt
http,80,previewinen.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewinen.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewinen.starbucks.com.txt
http,80,loadsecurepaymentprocessor.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.loadsecurepaymentprocessor.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.loadsecurepaymentprocessor.starbucks.com.txt
http,80,pdx-cert.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.pdx-cert.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.pdx-cert.starbucks.com.txt
http,80,dr-federate.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.dr-federate.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.dr-federate.starbucks.com.txt
http,80,pf.ucp.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.pf.ucp.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.pf.ucp.starbucks.com.txt
http,80,d01-1-ag.productioncontroller.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.d01-1-ag.productioncontroller.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.d01-1-ag.productioncontroller.starbucks.com.txt
http,80,focus-rest-pd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.focus-rest-pd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.focus-rest-pd.starbucks.com.txt
http,80,media.scm.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.uploads.scm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.media.scm.starbucks.com.txt
http,80,previewaten.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewaten.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewaten.starbucks.com.txt
http,80,sts-vis-dev1-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-dev1-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-dev1-chd.starbucks.com.txt
http,80,stagesecureui-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.stagesecureui-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.stagesecureui-chd.starbucks.com.txt
http,80,eapi-p.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.eapi-p.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.eapi-p.starbucks.com.txt
http,80,cert-departments-ec3.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.cert-departments-ec3.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.cert-departments-ec3.starbucks.com.txt
http,80,ldap-iad.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.ldap-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.ldap-iad.starbucks.com.txt
http,80,sts-vis-cloud4-iad.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-cloud4-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-cloud4-iad.starbucks.com.txt
http,80,stagehost-chd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.stagehost-chd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.stagehost-chd.starbucks.com.txt
http,80,sts-vis-main.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-main.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-main.starbucks.com.txt
http,80,kdreq-a-v9.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.kdreq-a-v9.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.kdreq-a-v9.starbucks.com.txt
http,80,bi-cap-tbuat.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.bi-cap-tbuat.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.bi-cap-tbuat.starbucks.com.txt
http,80,previewroen.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.previewroen.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.previewroen.starbucks.com.txt
http,80,fintech-asp-ct.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.fintech-asp-ct.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.fintech-asp-ct.starbucks.com.txt
